7557//36868	20.4974503635%	529,722,354,217,494,419,120,937
8666//36865	23.5073918351%	829,766,722,217,494,692,120,145
8258//36995	22.3219353967%	829,722,354,684,217,692,120,937
8058//36637	21.9941589104%	529,829,684,217,419,120,937,145
8269//37149	22.2590110097%	529,766,684,217,494,419,120,937
7873//36674	21.4675246769%	829,766,722,684,217,120,937,145
8634//36785	23.4715237189%	829,766,354,217,494,692,120,145
8565//37002	23.147397438%	529,766,722,684,494,692,937,145
8194//36391	22.5165562914%	829,766,722,684,419,692,120,145
8138//36685	22.1834537277%	829,722,354,684,217,494,120,145
7835//36728	21.3324983664%	829,766,354,684,217,120,937,145
8505//37073	22.9412240714%	529,766,354,684,494,692,937,145
8157//36350	22.4401650619%	829,766,354,684,419,692,120,145
8608//37354	23.0443861434%	529,722,354,684,494,692,120,937
8274//37079	22.3145176515%	529,766,722,684,494,120,937,145
7863//36547	21.5147618136%	829,722,354,684,217,419,692,145
8013//36609	21.888060313%	766,722,354,684,217,494,419,692
8182//36928	22.1566291161%	529,766,354,684,494,120,937,145
8352//36991	22.578465032%	529,766,722,217,494,692,937,145
8003//36351	22.0159005254%	829,766,722,217,419,692,120,145
8314//37053	22.4381291663%	529,766,354,217,494,692,937,145
7998//36336	22.0112285337%	829,766,354,217,419,692,120,145
7891//36648	21.5318707706%	529,766,722,684,419,692,937,145
7798//36681	21.2589624056%	529,722,354,684,217,494,937,145
7495//36179	20.7164377125%	829,722,354,684,217,419,120,145
8199//37100	22.0997304582%	529,722,354,217,494,692,120,937
7696//36458	21.10922157%	766,722,354,684,217,494,419,120
8049//37056	21.7211787565%	529,766,722,217,494,120,937,145
8684//36979	23.4835987993%	529,829,684,217,692,120,937,145
8187//37071	22.0846483774%	529,722,354,684,494,419,692,145
7852//36770	21.3543649714%	529,766,354,684,419,692,937,145
8851//36982	23.9332648315%	529,766,684,217,494,692,120,937
8403//37181	22.6002528173%	529,766,722,494,419,692,120,145
7985//37333	21.3885838266%	529,722,354,684,419,692,120,937
7980//36898	21.6271884655%	529,766,354,217,494,120,937,145
7618//36759	20.7241763922%	529,766,722,684,419,120,937,145
8339//36949	22.5689463856%	529,766,354,494,419,692,120,145
7872//36907	21.3292871271%	529,722,354,684,494,419,120,145
7548//36659	20.589759677%	529,766,354,684,419,120,937,145
7648//36471	20.9700858216%	529,766,722,217,419,692,937,145
7114//36168	19.6693209467%	529,722,354,684,217,419,937,145
7548//36923	20.4425425886%	529,722,354,217,419,692,120,937
8470//36823	23.0019281427%	529,766,684,217,494,419,692,145
7365//36575	20.1367053999%	529,766,722,217,419,120,937,145
8614//37551	22.9394689888%	529,722,684,217,494,419,692,120
8254//37000	22.3081081081%	529,766,684,217,419,692,120,937
8611//37807	22.7762054646%	529,354,684,217,494,419,692,120
8170//36721	22.2488494322%	829,722,354,684,217,692,120,145
8321//36475	22.812885538%	766,722,354,684,217,494,692,120
8179//36872	22.182143632%	529,766,684,217,494,419,120,145
8241//36957	22.2988878967%	529,766,722,684,692,120,937,145
8544//37399	22.8455306292%	529,722,354,684,494,692,120,145
8166//36780	22.2022838499%	529,766,354,684,692,120,937,145
7797//36769	21.2053632136%	529,722,354,684,217,692,937,145
7522//36154	20.8054433811%	766,722,354,684,217,419,692,120
8019//36907	21.7275855529%	529,766,722,217,692,120,937,145
8130//37061	21.9368068859%	529,722,354,217,494,692,120,145
7969//36728	21.6973426269%	529,766,354,217,692,120,937,145
7481//36596	20.4421248224%	529,722,354,684,217,120,937,145
8814//37077	23.7721498503%	529,766,684,217,494,692,120,145
8480//37246	22.7675455082%	829,722,354,684,494,419,692,937
7861//36969	21.2637615299%	529,722,354,684,419,692,120,145
8093//36685	22.0607877879%	829,766,722,684,494,419,937,145
8610//36964	23.2929336652%	829,766,722,494,419,692,120,937
8053//36865	21.8445680184%	829,766,354,684,494,419,937,145
8575//36887	23.2466722694%	829,766,354,494,419,692,120,937
8111//36893	21.9852004445%	829,722,354,684,494,419,120,937
8092//36981	21.8815067197%	829,722,354,217,494,419,692,937
7904//36658	21.5614599815%	829,766,722,217,494,419,937,145
7420//36481	20.3393547326%	529,722,354,217,419,692,120,145
8741//36991	23.6300721797%	829,766,684,217,494,419,692,937
8162//36705	22.236752486%	529,766,684,217,419,692,120,145
7714//36618	21.0661423344%	829,722,354,217,494,419,120,937
8392//36854	22.7709339556%	829,766,684,217,494,419,120,937
8885//36813	24.135495613%	529,829,684,494,419,692,937,145
8705//36800	23.6548913043%	829,766,722,684,494,692,937,145
8657//36906	23.4568904785%	829,766,354,684,494,692,937,145
8709//36943	23.574154779%	829,722,354,684,494,692,120,937
8546//36666	23.3076965036%	529,829,684,494,419,120,937,145
8345//36677	22.7526787905%	829,766,722,684,494,120,937,145
8521//36473	23.3624873194%	529,829,217,494,419,692,937,145
8266//36567	22.605081084%	829,766,354,684,494,120,937,145
8549//36914	23.1592349786%	829,766,722,217,494,692,937,145
8526//37014	23.0345274761%	829,766,354,217,494,692,937,145
8067//36462	22.1244034886%	829,766,722,684,419,692,937,145
7994//36706	21.7784558383%	829,722,354,684,217,494,937,145
8344//36801	22.6732969213%	829,722,354,217,494,692,120,937
8168//36304	22.498898193%	529,829,217,494,419,120,937,145
8173//36773	22.2255459168%	829,766,722,217,494,120,937,145
8348//36683	22.7571354578%	829,722,354,684,494,419,692,145
8042//36625	21.9576791809%	829,766,354,684,419,692,937,145
8959//36620	24.4647733479%	829,766,684,217,494,692,120,937
8486//36459	23.2754601059%	829,766,722,494,419,692,120,145
8120//36927	21.9893303003%	829,722,354,684,419,692,120,937
8120//36653	22.153711838%	829,766,354,217,494,120,937,145
7724//36369	21.2378674146%	829,766,722,684,419,120,937,145
8439//36270	23.2671629446%	829,766,354,494,419,692,120,145
7972//36315	21.9523612832%	829,722,354,684,494,419,120,145
7672//36318	21.1245112616%	829,766,354,684,419,120,937,145
7885//36409	21.6567332253%	829,766,722,217,419,692,937,145
9153//36877	24.8203487268%	529,829,684,494,692,120,937,145
7729//36626	21.102495495%	829,722,354,217,419,692,120,937
8634//36500	23.6547945205%	829,766,684,217,494,419,692,145
7513//36393	20.6440799055%	766,722,354,684,217,494,419,937
7527//36303	20.7338236509%	829,766,722,217,419,120,937,145
8721//36952	23.600887638%	829,722,684,217,494,419,692,120
8398//36650	22.9140518417%	829,766,684,217,419,692,120,937
8211//36760	22.3367791077%	529,766,722,494,419,692,937,145
8739//37266	23.4503300596%	829,354,684,217,494,419,692,120
8812//36663	24.0351307858%	529,829,217,494,692,120,937,145
8279//36348	22.777044129%	829,766,684,217,494,419,120,145
8156//36725	22.2083049694%	529,766,354,494,419,692,937,145
7666//36468	21.0211692443%	529,722,354,684,494,419,937,145
8080//37154	21.7473219573%	529,722,354,494,419,692,120,937
7920//36846	21.4948705423%	529,766,722,494,419,120,937,145
8541//36651	23.3035933535%	529,829,684,419,692,120,937,145
8736//36922	23.6606901035%	529,766,684,494,419,692,120,937
8335//36490	22.8418744862%	829,766,722,684,692,120,937,145
7838//36596	21.4176412723%	529,766,354,494,419,120,937,145
8630//36747	23.4849103328%	829,722,354,684,494,692,120,145
8273//36360	22.7530253025%	829,766,354,684,692,120,937,145
8363//36860	22.6885512751%	529,722,684,217,494,419,692,937
7217//35979	20.0589232608%	529,722,354,217,494,419,937,145
8379//37327	22.4475580679%	529,354,684,217,494,419,692,937
8019//36745	21.8233773302%	829,722,354,684,217,692,937,145
8171//36268	22.5295025918%	529,829,217,419,692,120,937,145
8127//36402	22.3256963903%	766,722,354,684,217,494,692,937
7952//36396	21.8485547862%	529,766,684,217,494,419,937,145
8530//36921	23.1033828986%	529,766,217,494,419,692,120,937
8171//36562	22.3483398064%	829,766,722,217,692,120,937,145
8086//36903	21.9114977102%	529,722,684,217,494,419,120,937
8254//36521	22.6006954903%	829,722,354,217,494,692,120,145
8137//36431	22.3353737202%	829,766,354,217,692,120,937,145
8069//37142	21.7247321092%	529,354,684,217,494,419,120,937
7634//36353	20.9996423954%	829,722,354,684,217,120,937,145
8898//36475	24.3947909527%	829,766,684,217,494,692,120,145
7796//36238	21.5133285501%	766,722,354,684,217,494,120,937
8328//36952	22.5373457458%	529,722,354,684,494,692,937,145
7983//36324	21.9772051536%	829,722,354,684,419,692,120,145
8173//36375	22.4687285223%	766,722,354,684,494,419,692,120
8554//37056	23.0839810017%	529,766,722,494,692,120,937,145
8469//36730	23.0574462292%	529,766,354,494,692,120,937,145
8005//36772	21.7692809747%	529,722,354,684,494,120,937,145
7497//36262	20.6745353262%	766,722,354,684,217,419,692,937
7911//36590	21.6206613829%	529,722,354,217,494,692,937,145
7583//35946	21.0955321872%	829,722,354,217,419,692,120,145
7377//35796	20.6084478713%	766,722,354,684,217,494,419,145
7947//36388	21.8396174563%	766,722,354,217,494,419,692,120
8583//36591	23.4565876855%	529,766,684,217,494,692,937,145
8284//36121	22.9340272971%	829,766,684,217,419,692,120,145
7187//36137	19.8882032266%	766,722,354,684,217,419,120,937
7647//36529	20.9340523967%	529,722,354,684,419,692,937,145
8707//37080	23.4816612729%	529,722,684,217,494,692,120,937
7868//36668	21.457401549%	529,766,722,419,692,120,937,145
7583//36411	20.8261239735%	529,722,354,217,494,120,937,145
8686//37257	23.3137396999%	529,354,684,217,494,692,120,937
7955//36774	21.6321313972%	529,722,354,494,419,692,120,145
8282//36634	22.6074138778%	529,766,684,217,494,120,937,145
7804//36395	21.4425058387%	529,766,354,419,692,120,937,145
7338//36386	20.1670972352%	529,722,354,684,419,120,937,145
8654//36701	23.5797389717%	529,766,684,494,419,692,120,145
8263//36584	22.5863765581%	529,722,684,217,494,419,692,145
7926//36228	21.8781053329%	529,766,684,217,419,692,937,145
8075//36992	21.8290441176%	529,722,684,217,419,692,120,937
8049//36193	22.2391070096%	766,722,354,684,217,494,692,145
6889//35869	19.2059996097%	529,722,354,217,419,120,937,145
8436//36602	23.0479208786%	529,766,217,494,419,692,120,145
8081//37226	21.7079460592%	529,354,684,217,419,692,120,937
7980//36613	21.7955371043%	529,722,684,217,494,419,120,145
7805//36149	21.5911920108%	766,722,354,684,217,692,120,937
7649//36311	21.0652419377%	529,766,684,217,419,120,937,145
7716//36011	21.4267862598%	766,722,354,684,217,494,120,145
8003//36880	21.7001084599%	529,722,354,684,692,120,937,145
7359//35643	20.6464102348%	766,722,354,684,217,419,692,145
7585//36486	20.7887957025%	529,722,354,217,692,120,937,145
7046//35501	19.8473282443%	766,722,354,684,217,419,120,145
8658//37168	23.2942315971%	529,722,684,217,494,692,120,145
8384//36560	22.932166302%	829,766,722,494,419,692,937,145
8276//36506	22.670245987%	529,766,684,217,692,120,937,145
8617//37221	23.1509094328%	529,354,684,217,494,692,120,145
8345//36558	22.826741069%	829,766,354,494,419,692,937,145
7842//36379	21.5563924242%	829,722,354,684,494,419,937,145
8208//36726	22.3492893318%	829,722,354,494,419,692,120,937
8022//36445	22.0112498285%	829,766,722,494,419,120,937,145
8825//36436	24.2205511033%	829,766,684,494,419,692,120,937
7957//36231	21.9618558693%	829,766,354,494,419,120,937,145
8558//36772	23.2731426085%	829,722,684,217,494,419,692,937
7971//36688	21.7264500654%	529,722,684,217,419,692,120,145
8591//37283	23.0426736046%	829,354,684,217,494,419,692,937
8141//36377	22.3795255244%	829,766,684,217,494,419,937,145
7957//36793	21.6263963254%	529,354,684,217,419,692,120,145
8674//36562	23.7240851157%	829,766,217,494,419,692,120,937
7718//35896	21.5010028973%	766,722,354,684,217,692,120,145
8215//36602	22.4441287361%	829,722,684,217,494,419,120,937
8220//36888	22.283669486%	829,354,684,217,494,419,120,937
8492//36805	23.0729520446%	829,722,354,684,494,692,937,145
8662//36328	23.8438669896%	529,829,494,419,692,120,937,145
8647//36580	23.638600328%	829,766,722,494,692,120,937,145
8575//36289	23.629750062%	829,766,354,494,692,120,937,145
8101//36413	22.2475489523%	829,722,354,684,494,120,937,145
8121//36552	22.2176625082%	829,722,354,217,494,692,937,145
8758//36499	23.9951779501%	829,766,684,217,494,692,937,145
7848//36393	21.5645865963%	829,722,354,684,419,692,937,145
8824//36724	24.0278836728%	829,722,684,217,494,692,120,937
8000//36345	22.0112807814%	766,722,354,684,494,419,692,937
7998//36205	22.0908714266%	829,766,722,419,692,120,937,145
7721//36154	21.3558665708%	829,722,354,217,494,120,937,145
8820//36954	23.8675109596%	829,354,684,217,494,692,120,937
8063//36100	22.3351800554%	829,722,354,494,419,692,120,145
8387//36337	23.0811569475%	829,766,684,217,494,120,937,145
7949//35975	22.0958999305%	829,766,354,419,692,120,937,145
7473//36039	20.7358694747%	829,722,354,684,419,120,937,145
8721//35976	24.2411607738%	829,766,684,494,419,692,120,145
7678//36210	21.2040872687%	766,722,354,684,494,419,120,937
7775//36328	21.4022241797%	766,722,354,217,494,419,692,937
8437//36261	23.2674222994%	829,722,684,217,494,419,692,145
8140//36157	22.5129297232%	829,766,684,217,419,692,937,145
8226//36641	22.450260637%	829,722,684,217,419,692,120,937
8551//36004	23.7501388735%	829,766,217,494,419,692,120,145
7443//36185	20.5692966699%	766,722,354,217,494,419,120,937
8252//36929	22.3455820629%	829,354,684,217,419,692,120,937
8089//36081	22.4190016906%	829,722,684,217,494,419,120,145
7757//36344	21.3432753687%	529,722,354,494,419,692,937,145
7792//36028	21.6276229599%	829,766,684,217,419,120,937,145
8440//36262	23.2750537753%	529,766,684,494,419,692,937,145
8599//37132	23.1579230852%	529,722,684,494,419,692,120,937
7438//36193	20.5509352637%	529,722,354,494,419,120,937,145
8566//37202	23.0256437826%	529,354,684,494,419,692,120,937
8123//36471	22.2724904719%	829,722,354,684,692,120,937,145
8277//36101	22.9273427329%	766,722,354,684,494,692,120,937
8155//36335	22.4439245906%	529,766,684,494,419,120,937,145
8224//36158	22.7446208308%	529,766,217,494,419,692,937,145
7735//35933	21.5261737122%	529,722,684,217,494,419,937,145
8169//36794	22.2019894548%	529,722,217,494,419,692,120,937
7718//36264	21.2828149129%	529,354,684,217,494,419,937,145
8150//36854	22.1142888153%	529,354,217,494,419,692,120,937
7752//36183	21.4244258353%	829,722,354,217,692,120,937,145
7530//35950	20.9457579972%	766,722,354,684,217,494,937,145
8070//36209	22.2872766439%	766,722,354,217,494,692,120,937
7925//36216	21.8825933289%	529,766,217,494,419,120,937,145
8754//36573	23.9356902633%	829,722,684,217,494,692,120,145
8404//36150	23.2475795297%	829,766,684,217,692,120,937,145
7869//35802	21.979219038%	766,722,354,684,494,419,692,145
7664//36094	21.2334460021%	766,722,354,684,419,692,120,937
8734//36684	23.8087449569%	829,354,684,217,494,692,120,145
8112//36692	22.1083614957%	529,722,354,494,692,120,937,145
7543//35645	21.1614532192%	766,722,354,684,494,419,120,145
8763//36406	24.0702082074%	529,766,684,494,692,120,937,145
7634//35704	21.3813578311%	766,722,354,217,494,419,692,145
6856//35443	19.3437350111%	766,722,354,684,217,419,937,145
7429//36043	20.6114918292%	766,722,354,217,419,692,120,937
8408//36484	23.0457186712%	529,722,684,217,494,692,937,145
8103//36101	22.4453616243%	829,722,684,217,419,692,120,145
8284//36196	22.8865067963%	766,722,684,217,494,419,692,120
8386//36749	22.8196685624%	529,354,684,217,494,692,937,145
8113//36268	22.3695820007%	829,354,684,217,419,692,120,145
8296//36479	22.7418514762%	766,354,684,217,494,419,692,120
8567//36428	23.5176238059%	529,766,217,494,692,120,937,145
8115//36505	22.2298315299%	529,722,684,217,494,120,937,145
7420//36239	20.4751786749%	529,722,354,419,692,120,937,145
8503//36898	23.0446094639%	529,722,684,494,419,692,120,145
8125//36175	22.4602626123%	529,766,684,419,692,120,937,145
8058//36536	22.054959492%	529,354,684,217,494,120,937,145
8448//36834	22.9353314872%	529,354,684,494,419,692,120,145
8200//35933	22.8202487964%	766,722,354,684,494,692,120,145
7719//36006	21.4380936511%	529,722,684,217,419,692,937,145
7519//35832	20.9840366153%	766,722,354,684,217,692,937,145
8059//36458	22.1048878161%	529,722,217,494,419,692,120,145
7899//36030	21.923397169%	529,766,217,419,692,120,937,145
7445//36065	20.6432829613%	529,722,684,217,419,120,937,145
7984//35957	22.2042995801%	766,722,354,217,494,692,120,145
7195//35679	20.1659239328%	766,722,354,684,217,120,937,145
7525//35505	21.1941980003%	766,722,354,684,419,692,120,145
7284//35377	20.5896486418%	766,722,354,217,419,692,120,145
8117//36621	22.1648780754%	529,722,684,217,692,120,937,145
7947//36182	21.9639599801%	829,722,354,494,419,692,937,145
8080//36635	22.0554114917%	529,354,684,217,692,120,937,145
8592//36051	23.8329033869%	829,766,684,494,419,692,937,145
8700//36654	23.7354722541%	829,722,684,494,419,692,120,937
7559//35819	21.103325051%	829,722,354,494,419,120,937,145
8684//36770	23.6170791406%	829,354,684,494,419,692,120,937
8238//35923	22.9323831529%	829,766,684,494,419,120,937,145
8435//36075	23.3818433818%	829,766,217,494,419,692,937,145
7928//35907	22.0792603114%	829,722,684,217,494,419,937,145
8310//36426	22.8133750618%	829,722,217,494,419,692,120,937
8315//36536	22.7583753011%	829,354,217,494,419,692,120,937
8062//35921	22.4436958882%	829,766,217,494,419,120,937,145
8222//36260	22.6751241037%	829,722,354,494,692,120,937,145
8834//35917	24.5955954005%	829,766,684,494,692,120,937,145
8590//36397	23.6008462236%	829,722,684,217,494,692,937,145
8585//36707	23.387909663%	829,354,684,217,494,692,937,145
8693//36062	24.1057068382%	829,766,217,494,692,120,937,145
8226//36201	22.7231291953%	829,722,684,217,494,120,937,145
7568//35819	21.1284513806%	829,722,354,419,692,120,937,145
7377//35635	20.7015574576%	766,722,354,684,494,419,937,145
7929//36149	21.9342167142%	766,722,354,494,419,692,120,937
8585//36180	23.7285793256%	829,722,684,494,419,692,120,145
8232//35706	23.0549487481%	829,766,684,419,692,120,937,145
8189//36280	22.5716648291%	829,354,684,217,494,120,937,145
8551//36168	23.6424463614%	829,354,684,494,419,692,120,145
7938//35931	22.0923436587%	829,722,684,217,419,692,937,145
8081//35934	22.4884510491%	766,722,684,217,494,419,692,937
7132//35495	20.092970841%	766,722,354,217,494,419,937,145
8109//36424	22.2627937624%	766,354,684,217,494,419,692,937
8176//35851	22.8055005439%	829,722,217,494,419,692,120,145
8065//35682	22.6024325991%	829,766,217,419,692,120,937,145
7592//35769	21.2250831726%	829,722,684,217,419,120,937,145
7787//35989	21.6371669121%	766,722,684,217,494,419,120,937
8272//36252	22.8180514179%	529,722,684,494,419,692,937,145
7782//36254	21.4652176312%	766,354,684,217,494,419,120,937
8232//36404	22.6128996814%	529,354,684,494,419,692,937,145
8023//35911	22.3413438779%	766,722,354,684,494,692,937,145
8411//36098	23.3004598593%	529,766,494,419,692,120,937,145
7988//36301	22.0049034462%	529,722,684,494,419,120,937,145
7918//36228	21.8560229657%	529,354,684,494,419,120,937,145
7830//35805	21.8684541265%	529,722,217,494,419,692,937,145
7688//35746	21.5073015163%	766,722,354,684,494,120,937,145
7808//35900	21.7493036212%	766,722,354,217,494,692,937,145
7538//35851	21.0259128058%	529,722,217,494,419,120,937,145
8646//36781	23.5067018297%	529,684,217,494,419,692,120,937
8252//36264	22.7553496581%	829,722,684,217,692,120,937,145
7348//35494	20.7020904942%	766,722,354,684,419,692,937,145
8394//35954	23.3464983034%	766,722,684,217,494,692,120,937
7487//35773	20.9291924077%	529,354,217,494,419,120,937,145
7462//35729	20.8849953819%	766,722,354,217,494,120,937,145
8235//36333	22.6653455536%	829,354,684,217,692,120,937,145
8383//36157	23.1849987554%	766,354,684,217,494,692,120,937
7787//35547	21.9062086815%	766,722,354,494,419,692,120,145
7030//35365	19.8784108582%	766,722,354,684,419,120,937,145
8637//36735	23.511637403%	529,722,684,494,692,120,937,145
7106//35327	20.1149262604%	766,722,354,217,419,692,937,145
8564//36596	23.4014646409%	529,354,684,494,692,120,937,145
7965//35448	22.4695328368%	766,722,684,217,494,419,692,145
7776//35882	21.6710328298%	766,722,684,217,419,692,120,937
7388//35730	20.6773019871%	529,829,766,722,354,684,217
7974//35806	22.2700106127%	766,354,684,217,494,419,692,145
6778//35194	19.2589645962%	766,722,354,217,419,120,937,145
8094//36206	22.3554107054%	722,354,684,217,494,419,692,120
7792//36139	21.5611942777%	766,354,684,217,419,692,120,937
8221//36418	22.5740018672%	529,722,217,494,692,120,937,145
7667//35484	21.6069214294%	766,722,684,217,494,419,120,145
8166//36271	22.5138540432%	529,354,217,494,692,120,937,145
7644//35620	21.4598540146%	766,354,684,217,494,419,120,145
7969//36390	21.8988733168%	529,722,684,419,692,120,937,145
7919//36299	21.8160279898%	529,354,684,419,692,120,937,145
7679//35648	21.5411804309%	766,722,354,684,692,120,937,145
7522//35906	20.9491449897%	529,722,217,419,692,120,937,145
7457//35605	20.9436876843%	766,722,354,217,692,120,937,145
8547//36474	23.4331304491%	529,684,217,494,419,692,120,145
8329//35834	23.243288497%	766,722,684,217,494,692,120,145
8301//35909	23.1167673842%	766,354,684,217,494,692,120,145
7654//35358	21.6471519882%	766,722,684,217,419,692,120,145
7653//35484	21.5674670274%	766,354,684,217,419,692,120,145
8434//36048	23.3965823347%	829,722,684,494,419,692,937,145
8412//36238	23.2132016116%	829,354,684,494,419,692,937,145
8517//35607	23.9194540399%	829,766,494,419,692,120,937,145
8081//35883	22.5204135663%	829,722,684,494,419,120,937,145
8032//35854	22.4019635187%	829,354,684,494,419,120,937,145
8036//35712	22.5022401434%	829,722,217,494,419,692,937,145
7670//35538	21.5825313749%	829,722,217,494,419,120,937,145
8781//36409	24.1176632151%	829,684,217,494,419,692,120,937
8720//36256	24.0511915269%	829,722,684,494,692,120,937,145
8664//36162	23.9588518334%	829,354,684,494,692,120,937,145
8345//36047	23.1503315116%	829,722,217,494,692,120,937,145
7633//35548	21.4723753798%	766,722,354,494,419,692,937,145
8312//35947	23.1229309817%	829,354,217,494,692,120,937,145
8087//35924	22.511412983%	829,722,684,419,692,120,937,145
8266//35901	23.0244282889%	766,722,684,494,419,692,120,937
8055//35950	22.4061196106%	529,829,766,722,354,684,494
7295//35397	20.6090911659%	766,722,354,494,419,120,937,145
8056//35881	22.4519940916%	829,354,684,419,692,120,937,145
8240//35984	22.8990662517%	766,354,684,494,419,692,120,937
7883//35942	21.9325580101%	722,354,684,217,494,419,692,937
7684//35546	21.6170595848%	829,722,217,419,692,120,937,145
7465//35227	21.1911318023%	766,722,684,217,494,419,937,145
8034//35921	22.365747056%	766,722,217,494,419,692,120,937
7905//36112	21.8902303943%	529,829,766,722,354,217,494
7461//35578	20.9708246669%	766,354,684,217,494,419,937,145
8033//36007	22.3095509207%	766,354,217,494,419,692,120,937
7280//35751	20.3630667674%	529,829,766,722,354,684,419
8661//35874	24.1428332497%	829,684,217,494,419,692,120,145
7563//35746	21.1576120405%	722,354,684,217,494,419,120,937
8068//36176	22.3020787262%	529,722,494,419,692,120,937,145
8002//35935	22.2679838597%	529,354,494,419,692,120,937,145
7956//35692	22.2907094027%	766,722,354,494,692,120,937,145
7113//35768	19.886490718%	529,829,766,722,354,217,419
8299//35807	23.1770324238%	529,684,217,494,419,692,937,145
8122//35569	22.8344907082%	766,722,684,217,494,692,937,145
8110//35853	22.6201433632%	766,354,684,217,494,692,937,145
7863//35508	22.1443055086%	529,829,766,722,354,684,692
8208//36004	22.7974669481%	722,354,684,217,494,692,120,937
8010//35818	22.3630576805%	529,684,217,494,419,120,937,145
7813//35602	21.945396326%	766,722,684,217,494,120,937,145
7270//35247	20.6258688683%	766,722,354,419,692,120,937,145
8152//35450	22.9957686883%	766,722,684,494,419,692,120,145
7767//35656	21.783150101%	766,354,684,217,494,120,937,145
7485//35234	21.2436850769%	529,829,766,722,354,684,120
8108//35396	22.9065431122%	766,354,684,494,419,692,120,145
7443//35100	21.2051282051%	766,722,684,217,419,692,937,145
7721//35660	21.6517106001%	529,829,766,722,354,217,692
7737//35317	21.9072967693%	722,354,684,217,494,419,692,145
7456//35436	21.0407495203%	766,354,684,217,419,692,937,145
7904//35370	22.3466214306%	766,722,217,494,419,692,120,145
7581//35875	21.1317073171%	722,354,684,217,419,692,120,937
7155//35170	20.3440432187%	766,722,684,217,419,120,937,145
7340//35381	20.7455979198%	529,829,766,722,354,217,120
7414//35109	21.1170924834%	722,354,684,217,494,419,120,145
7136//35278	20.2279040762%	766,354,684,217,419,120,937,145
8667//36263	23.9003943413%	529,684,217,494,692,120,937,145
8016//35907	22.3243378728%	529,684,217,419,692,120,937,145
7812//35518	21.9944816713%	766,722,684,217,692,120,937,145
8119//35762	22.7028689671%	722,354,684,217,494,692,120,145
7784//35554	21.8934578388%	766,354,684,217,692,120,937,145
7435//35220	21.1101646792%	722,354,684,217,419,692,120,145
8175//35683	22.9100692206%	829,722,494,419,692,120,937,145
8130//35482	22.9130263232%	829,354,494,419,692,120,937,145
8498//35711	23.7965892862%	829,684,217,494,419,692,937,145
7798//36128	21.5843666962%	529,829,766,722,354,494,419
8139//35503	22.9248232544%	829,684,217,494,419,120,937,145
7963//35234	22.6003292275%	766,722,684,494,419,692,937,145
8392//35900	23.3760445682%	529,829,766,722,354,494,692
7520//35409	21.2375384789%	529,829,766,722,354,684,937
8783//35889	24.4726796511%	829,684,217,494,692,120,937,145
7934//35397	22.4143288979%	766,354,684,494,419,692,937,145
8072//35959	22.4477877583%	722,354,684,494,419,692,120,937
7665//35289	21.7206494942%	766,722,684,494,419,120,937,145
8008//35620	22.4817518248%	529,829,766,722,354,494,120
7603//35228	21.5822641081%	766,354,684,494,419,120,937,145
7723//35145	21.9746763409%	766,722,217,494,419,692,937,145
7367//35519	20.7410118528%	529,829,766,722,354,217,937
7720//35315	21.8603992638%	766,354,217,494,419,692,937,145
8135//35523	22.9006559131%	529,829,766,722,684,217,494
7588//35639	21.2912820225%	529,829,766,722,354,419,692
7207//34854	20.6776840535%	722,354,684,217,494,419,937,145
7623//35602	21.4117184428%	722,354,217,494,419,692,120,937
7409//35189	21.054875103%	766,722,217,494,419,120,937,145
8170//35549	22.9823623731%	829,684,217,419,692,120,937,145
8345//35704	23.3727313466%	766,684,217,494,419,692,120,937
8112//35922	22.5822615667%	529,829,766,354,684,217,494
7376//35134	20.993909034%	766,354,217,494,419,120,937,145
7223//35399	20.4045312014%	529,829,766,722,354,419,120
8516//35926	23.7042810221%	529,684,494,419,692,120,937,145
8302//35517	23.3747219641%	766,722,684,494,692,120,937,145
7359//35263	20.868899413%	529,829,766,722,684,217,419
8235//35387	23.2712578065%	766,354,684,494,692,120,937,145
7364//35725	20.6130160952%	529,829,766,354,684,217,419
7903//35497	22.2638532834%	722,354,684,217,494,692,937,145
8093//35511	22.7901213708%	529,217,494,419,692,120,937,145
8079//35553	22.7238207746%	766,722,217,494,692,120,937,145
8040//35427	22.6945550004%	766,354,217,494,692,120,937,145
7643//35183	21.7235596737%	766,722,684,419,692,120,937,145
7459//35474	21.0266674184%	529,829,766,722,354,684,145
7568//35274	21.4548959574%	722,354,684,217,494,120,937,145
7813//35162	22.2200102383%	529,829,766,722,354,692,120
7931//35367	22.4248593321%	722,354,684,494,419,692,120,145
7598//35100	21.6467236467%	766,354,684,419,692,120,937,145
7947//35091	22.6468325212%	529,829,766,722,684,217,692
7216//34959	20.6413226923%	722,354,684,217,419,692,937,145
7390//35049	21.0847670404%	766,722,217,419,692,120,937,145
7305//35494	20.580943258%	529,829,766,722,354,217,145
7945//35484	22.3903731259%	529,829,766,354,684,217,692
7471//34935	21.3854300844%	722,354,217,494,419,692,120,145
7376//34980	21.0863350486%	766,354,217,419,692,120,937,145
6899//34775	19.8389647735%	722,354,684,217,419,120,937,145
7603//35005	21.7197543208%	529,829,766,722,684,217,120
8229//35185	23.3878073042%	766,684,217,494,419,692,120,145
7567//35177	21.5112147142%	529,829,766,354,684,217,120
7597//35423	21.4465177992%	722,354,684,217,692,120,937,145
7886//35617	22.1411123902%	529,829,766,722,354,494,937
