['234', 3390]
[['2086', '1155'], 44776221]
[['355', '1541'], 44424220]
[['152', '508'], 510456221]
[['648', '1858'], 48209220]
[['152', '2821'], 47975214]
[['2226', '1805'], 44698220]
[['529', '17'], 4533019]
[['5', '1628'], 48557214]
[['152', '510'], 48404216]
[['1716', '1544'], 44912220]
[['17', '1456'], 4477318]
[['1050', '2025'], 44278217]
[['17', '839'], 44448217]
[['648', '763'], 48193219]
[['1544', '469'], 44414219]
[['590', '882'], 49671217]
[['1857', '17'], 45978213]
[['1648', '1978'], 44868219]
[['152', '292'], 510142223]
[['590', '773'], 511430227]
[['648', '1535'], 48768224]
[['1980', '1694'], 44603218]
[['152', '4060'], 47931210]
[['590', '1691'], 47951213]
[['152', '464'], 48983220]
[['1544', '1515'], 44313215]
[['152', '1857'], 49478223]
[['470', '152'], 512081238]
[['989', '2226'], 45371223]
[['152', '1559'], 48806213]
[['1034', '1801'], 45789224]
[['134', '884'], 44149217]
[['766', '1980'], 45199216]
[['17', '58'], 44837213]
[['2847', '554'], 44413221]
[['358', '152'], 512028250]
[['863', '1980'], 45181219]
[['152', '2190'], 48259210]
[['18', '5101'], 48040213]
[['590', '292'], 510065227]
[['1529', '2134'], 45152218]
[['1155', '2041'], 44168217]
[['1751', '772'], 510725231]
[['1544', '2134'], 44353219]
[['861', '1978'], 44081217]
[['152', '824'], 48300212]
[['648', '2416'], 48181217]
[['1980', '160'], 44826220]
[['1980', '44'], 45154219]
[['18', '3820'], 48191217]
[['1751', '826'], 4818314]
[['1146', '1155'], 44587220]
[['1751', '330'], 49610225]
[['3553', '1605'], 44478220]
[['889', '2135'], 44494218]
[['633', '5'], 513158249]
[['5', '2155'], 48107215]
[['5', '660'], 4875716]
[['648', '62'], 48958218]
[['435', '5'], 512306221]
[['5', '442'], 48749211]
[['1050', '1691'], 44282216]
[['2093', '1541'], 44539217]
[['5', '140'], 49138213]
[['1751', '1694'], 47930218]
[['1693', '17'], 45202214]
[['2847', '161'], 44443222]
[['2226', '4507'], 44818221]
[['18', '1118'], 47894213]
[['1544', '3957'], 44389216]
[['590', '398'], 47850212]
[['648', '659'], 511492246]
[['1751', '832'], 48628215]
[['1751', '1770'], 511075234]
[['706', '3553'], 44881220]
[['17', '2061'], 4445019]
[['152', '1035'], 49592219]
[['1751', '212'], 510016220]
[['648', '461'], 48556221]
[['158', '1751'], 511871229]
[['1751', '2331'], 510204225]
[['321', '590'], 515378255]
[['145', '4238'], 510205225]
[['2226', '1646'], 44450219]
[['1751', '3197'], 49674224]
[['590', '587'], 49901225]
[['775', '17'], 47666218]
[['469', '1541'], 44359218]
[['18', '857'], 48195212]
[['350', '1544'], 45090222]
[['590', '3437'], 48208215]
[['1980', '1710'], 44725220]
[['91', '585'], 514892221]
[['333', '3553'], 45842220]
[['648', '772'], 510916240]
[['3187', '1050'], 44561218]
[['590', '2993'], 48712212]
[['17', '355'], 44694210]
[['1751', '1685'], 48172210]
[['1751', '970'], 510897235]
[['18', '445'], 48904218]
[['590', '356'], 510218220]
[['1751', '232'], 511257232]
[['648', '815'], 49179228]
[['1751', '2298'], 48960217]
[['1980', '1458'], 44781217]
[['91', '1748'], 516525238]
[['1864', '1980'], 45179216]
[['5', '590'], 511765239]
[['1751', '354'], 511465223]
[['112', '17'], 45084219]
[['1174', '1978'], 44316212]
[['18', '3456'], 4841119]
[['17', '1752'], 44455212]
[['889', '1680'], 44864223]
[['5', '333'], 49382221]
[['361', '1751'], 515986259]
[['2226', '1686'], 44922223]
[['648', '1807'], 48607224]
[['152', '1752'], 47965212]
[['1751', '154'], 510109224]
[['768', '1541'], 44868221]
[['1751', '598'], 511238247]
[['1751', '1037'], 510278231]
[['648', '687'], 511193237]
[['1751', '516'], 49109214]
[['590', '666'], 48401213]
[['1035', '17'], 46088213]
[['2026', '17'], 45391213]
[['5', '1541'], 48094213]
[['1144', '590'], 512014245]
[['1531', '398'], 44040219]
[['1751', '1052'], 510349228]
[['590', '525'], 49598223]
[['91', '235'], 518322259]
[['1751', '335'], 48685218]
[['91', '2303'], 516625244]
[['259', '5'], 514031249]
[['590', '1071'], 49942221]
[['18', '567'], 4793717]
[['1751', '382'], 510088220]
[['1751', '78'], 48565214]
[['204', '17'], 46210218]
[['1559', '1980'], 45445223]
[['1751', '766'], 4853418]
[['18', '3680'], 48141215]
[['91', '2085'], 514636222]
[['590', '3553'], 48250213]
[['1751', '863'], 48515212]
[['242', '1541'], 44561221]
[['590', '257'], 48716215]
[['648', '2226'], 48583222]
[['1817', '1050'], 44524219]
[['1685', '1155'], 44349221]
[['1751', '211'], 510592235]
[['1529', '248'], 45024217]
[['270', '1155'], 44774219]
[['1751', '1864'], 4851319]
[['1025', '152'], 512739247]
[['2331', '17'], 46724219]
[['206', '978'], 44222219]
[['1980', '1941'], 44866222]
[['18', '978'], 48020213]
[['590', '206'], 47984215]
[['3553', '867'], 44393219]
[['4058', '398'], 43984216]
[['1751', '800'], 49586220]
[['1529', '1014'], 45094219]
[['5', '1710'], 48065214]
[['2251', '3553'], 44944221]
[['5', '2025'], 4801116]
[['1751', '1707'], 49647224]
[['1145', '1570'], 44516221]
[['5', '211'], 510609225]
[['5', '448'], 511099228]
[['648', '1030'], 510413236]
[['18', '333'], 49372218]
[['1751', '2025'], 47994216]
[['5', '738'], 49689226]
[['5', '324'], 511318234]
[['161', '3603'], 44338219]
[['537', '5'], 512135243]
[['2059', '1868'], 44993224]
[['2226', '774'], 44557218]
[['3553', '2416'], 44445219]
[['154', '17'], 46630217]
[['152', '827'], 510217226]
[['18', '1688'], 48237221]
[['590', '5101'], 47994216]
[['1305', '1978'], 44445215]
[['18', '706'], 48410219]
[['458', '3553'], 45540217]
[['152', '3603'], 48078219]
[['18', '37'], 49872230]
[['234', '1544'], 45602221]
[['152', '1824'], 47994218]
[['1751', '334'], 49280218]
[['152', '1800'], 49290212]
[['5', '24'], 48242218]
[['152', '1131'], 510823230]
[['590', '1631'], 4791516]
[['1751', '938'], 48588210]
[['832', '17'], 45146211]
[['5', '328'], 47909215]
[['650', '17'], 47119221]
[['1751', '2226'], 48387218]
[['246', '18'], 514510249]
[['1857', '1544'], 45766221]
[['1806', '1544'], 44517221]
[['1751', '1748'], 510212226]
[['648', '629'], 48260220]
[['18', '523'], 48544215]
[['1751', '2342'], 48339220]
[['91', '421'], 514602219]
[['18', '658'], 48905216]
[['1751', '160'], 48162211]
[['768', '17'], 4514019]
[['18', '1077'], 49262217]
[['826', '1545'], 44458215]
[['3553', '781'], 44663217]
[['554', '1978'], 44145213]
[['18', '515'], 48693221]
[['1751', '276'], 510804234]
[['1751', '1775'], 48533224]
[['2886', '17'], 46748220]
[['590', '262'], 48026213]
[['3553', '1612'], 44382220]
[['421', '2136'], 44628217]
[['335', '1801'], 45249223]
[['18', '2019'], 48081211]
[['1751', '838'], 49764223]
[['18', '351'], 48095214]
[['5', '1135'], 48163213]
[['152', '1545'], 48140216]
[['648', '5'], 512015238]
[['18', '331'], 49831220]
[['307', '17'], 45521217]
[['648', '2168'], 48200220]
[['337', '1978'], 44674217]
[['1050', '2041'], 44270212]
[['5', '1496'], 49279217]
[['260', '590'], 513117239]
[['1751', '434'], 511727232]
[['648', '2072'], 511854250]
[['152', '1023'], 49713219]
[['342', '1978'], 44085217]
[['152', '2086'], 48621212]
[['152', '154'], 510129228]
[['5', '1065'], 511565227]
[['1751', '461'], 48362215]
[['240', '1545'], 45335222]
[['1751', '1469'], 49789227]
[['2243', '2143'], 45207219]
[['18', '1531'], 47975213]
[['1751', '268'], 510565227]
[['152', '242'], 48334218]
[['382', '17'], 46601221]
[['3473', '206'], 44316219]
[['1751', '1458'], 48115210]
[['1868', '839'], 44418217]
[['18', '3473'], 48107220]
[['18', '590'], 511753238]
[['17', '242'], 44827215]
[['109', '1544'], 44953219]
[['1751', '1145'], 48215217]
[['5', '2342'], 48348218]
[['3155', '1978'], 44234216]
[['832', '1524'], 45398227]
[['1751', '1807'], 48419212]
[['590', '368'], 49468228]
[['1751', '1710'], 48061211]
[['399', '2041'], 44156215]
[['1754', '1978'], 44832218]
[['5', '989'], 48817225]
[['3603', '399'], 44227220]
[['1751', '2300'], 48811219]
[['2042', '1978'], 44195214]
[['1751', '2303'], 510313231]
[['648', '525'], 49848222]
[['1545', '1694'], 44216218]
[['85', '590'], 514627248]
[['5', '938'], 48594211]
[['152', '1628'], 48573215]
[['2085', '1155'], 44505216]
[['766', '1545'], 44808220]
[['152', '2041'], 48009212]
[['863', '1545'], 44792221]
[['863', '1801'], 45074222]
[['18', '253'], 49389216]
[['1751', '1134'], 48157221]
[['152', '534'], 510606221]
[['590', '106'], 49612226]
[['1121', '1544'], 44884220]
[['1751', '2050'], 48800213]
[['1751', '3348'], 48260210]
[['884', '1978'], 43955214]
[['1544', '1451'], 44255220]
[['916', '18'], 514851255]
[['1155', '1858'], 44198219]
[['2298', '1545'], 45247216]
[['648', '257'], 48953227]
[['1801', '1694'], 44498219]
[['1541', '1694'], 44184218]
[['5', '3262'], 48275213]
[['4238', '4058'], 44550220]
[['1529', '2061'], 45036217]
[['18', '2416'], 47977215]
[['2094', '17'], 45581215]
[['18', '867'], 4793218]
[['1751', '350'], 48785217]
[['18', '2067'], 48872220]
[['1529', '2135'], 45051218]
[['355', '1544'], 44481219]
[['590', '567'], 47890211]
[['759', '1544'], 44718222]
[['1544', '2135'], 44255216]
[['5', '510'], 48389214]
[['686', '5'], 512074238]
[['648', '1865'], 48434220]
[['5', '882'], 49725219]
[['2035', '17'], 45758211]
[['2298', '1541'], 45214217]
[['1050', '1631'], 44236219]
[['5', '1817'], 48248217]
[['1980', '1515'], 44671220]
[['5', '464'], 4897719]
[['5', '3187'], 48288213]
[['5', '773'], 511489224]
[['1801', '3348'], 44816223]
[['5', '4507'], 4827918]
[['997', '1544'], 44554218]
[['3348', '1545'], 44538218]
[['1680', '1544'], 44631215]
[['697', '17'], 46300221]
[['590', '232'], 511208232]
[['18', '1140'], 48693215]
[['590', '3680'], 48096217]
[['1545', '1710'], 44339219]
[['421', '3820'], 44642222]
[['1050', '262'], 44352221]
[['2226', '1601'], 44462218]
[['1644', '590'], 514428252]
[['151', '17'], 47691222]
[['1680', '2847'], 44649222]
[['145', '18'], 513546243]
[['2226', '3695'], 44577221]
[['590', '3820'], 48149216]
[['18', '689'], 48813226]
[['3517', '3553'], 45225221]
[['18', '930'], 48617219]
[['2035', '1980'], 45903225]
[['1864', '1545'], 44788220]
[['2226', '104'], 44865223]
[['158', '590'], 511830221]
[['1868', '3820'], 44677221]
[['648', '1437'], 48573218]
[['2050', '1801'], 45359223]
[['3187', '134'], 44534216]
[['1775', '554'], 44789221]
[['18', '3390'], 48304210]
[['590', '2377'], 47929217]
[['590', '335'], 48643211]
[['265', '18'], 512938233]
[['1801', '1458'], 44676218]
[['590', '1118'], 4785519]
[['2136', '51'], 44277216]
[['719', '1978'], 44920216]
[['18', '781'], 4820216]
[['1800', '1691'], 45426219]
[['1545', '2025'], 44280216]
[['402', '17'], 4587719]
[['5', '2057'], 48040213]
[['1864', '1801'], 45067224]
[['1174', '1545'], 4454718]
[['134', '1646'], 44150216]
[['18', '2284'], 48711214]
[['18', '312'], 49463220]
[['590', '658'], 48862216]
[['826', '1541'], 44425216]
[['18', '1769'], 49044216]
[['2243', '861'], 44777219]
[['492', '5'], 512737236]
[['91', '999'], 515511227]
[['829', '18'], 511813239]
[['1801', '2025'], 44564215]
[['590', '857'], 48153211]
[['5', '292'], 510120228]
[['2953', '17'], 45905221]
[['18', '763'], 47993213]
[['5', '1691'], 48003217]
[['2190', '1544'], 44535220]
[['590', '445'], 48857222]
[['18', '1050'], 4811817]
[['1956', '18'], 511818231]
[['18', '1535'], 48564222]
[['1458', '1155'], 44294219]
[['729', '1541'], 45078218]
[['152', '2953'], 49421215]
[['590', '766'], 48480213]
[['1685', '1541'], 44416220]
[['590', '863'], 4847117]
[['1531', '1118'], 44043218]
[['766', '1541'], 44777219]
[['1544', '4060'], 44208219]
[['2226', '1824'], 44527220]
[['1980', '2954'], 44798215]
[['590', '3456'], 48360217]
[['18', '2251'], 48479214]
[['3351', '104'], 44985219]
[['1529', '1693'], 45785225]
[['3351', '2954'], 44793222]
[['648', '131'], 510398238]
[['5', '858'], 47967210]
[['1980', '2134'], 44719216]
[['648', '1652'], 49091224]
[['3680', '1050'], 44429218]
[['1462', '1978'], 44038213]
[['1751', '2094'], 49065217]
[['590', '1775'], 48496212]
[['257', '398'], 44827218]
[['17', '3123'], 44708211]
[['768', '1544'], 44925220]
[['89', '1751'], 513083244]
[['590', '3473'], 48071213]
[['5', '2993'], 48766214]
[['5', '666'], 48459211]
[['5', '1071'], 510004215]
[['5', '398'], 47908210]
[['18', '2826'], 49704224]
[['152', '678'], 511823233]
[['2168', '1978'], 44069210]
[['1144', '5'], 512068247]
[['3820', '1050'], 44478221]
[['3348', '1541'], 44506218]
[['1868', '3473'], 44598219]
[['152', '666'], 48475212]
[['648', '232'], 511453236]
[['152', '927'], 48026213]
[['455', '17'], 47775219]
[['706', '17'], 4494217]
[['37', '17'], 4641418]
[['590', '1135'], 48108212]
[['1050', '2377'], 44268212]
[['237', '1751'], 512146234]
[['1751', '1716'], 48607215]
[['152', '1514'], 48058213]
[['590', '1464'], 510118225]
[['152', '3437'], 48281215]
[['465', '17'], 4536318]
[['1806', '2847'], 44542221]
[['515', '17'], 45221213]
[['1751', '1515'], 4801117]
[['307', '1529'], 46104228]
[['45', '18'], 512459239]
[['523', '17'], 45064215]
[['242', '1544'], 44618220]
[['590', '978'], 47979211]
[['648', '665'], 510586240]
[['152', '455'], 511270234]
[['648', '350'], 48977225]
[['539', '1868'], 44816220]
[['4238', '675'], 44985222]
[['152', '564'], 48997214]
[['590', '2050'], 48743221]
[['3141', '1050'], 44660216]
[['648', '158'], 512053247]
[['152', '2993'], 48783214]
[['331', '17'], 46357214]
[['152', '629'], 48088216]
[['152', '1071'], 510001235]
[['1774', '1681'], 44078215]
[['152', '306'], 511443229]
[['18', '1868'], 48305219]
[['590', '838'], 49717221]
[['1956', '590'], 511774232]
[['258', '17'], 4569217]
[['648', '335'], 48884219]
[['2952', '18'], 512816234]
[['934', '1751'], 513500244]
[['590', '1688'], 48197218]
[['152', '870'], 510775228]
[['2143', '3553'], 44912223]
[['648', '1564'], 48249220]
[['5', '870'], 510762224]
[['152', '2357'], 48567215]
[['4990', '1978'], 44299211]
[['5', '587'], 49968214]
[['1751', '2954'], 48126214]
[['540', '152'], 513601256]
[['152', '498'], 48522216]
[['1754', '1545'], 45055222]
[['3197', '1980'], 46347224]
[['2243', '1000'], 44924222]
[['102', '17'], 46122221]
[['1751', '266'], 510820228]
[['590', '1134'], 48114215]
[['18', '1605'], 48012214]
[['421', '884'], 44342218]
[['246', '590'], 514473243]
[['675', '1978'], 44414217]
[['152', '527'], 48534215]
[['590', '1469'], 49748219]
[['152', '3517'], 48789215]
[['590', '268'], 510512231]
[['1751', '151'], 511164235]
[['1541', '2025'], 44248216]
[['17', '1531'], 4450216]
[['152', '3141'], 48401214]
[['3456', '1050'], 44695216]
[['5', '3553'], 48302217]
[['3820', '399'], 44368220]
[['1812', '1978'], 44289219]
[['1545', '342'], 44308221]
[['152', '784'], 49260219]
[['648', '3394'], 49744227]
[['1518', '1524'], 45746223]
[['139', '17'], 46035215]
[['658', '17'], 45420221]
[['3607', '1978'], 44192217]
[['18', '1436'], 48374215]
[['590', '1077'], 49210226]
[['729', '17'], 45345211]
[['5', '3437'], 4827019]
[['1751', '1857'], 49460217]
[['152', '2192'], 4810819]
[['590', '351'], 4805917]
[['5', '356'], 510275219]
[['648', '1019'], 511438240]
[['152', '144'], 510002228]
[['152', '729'], 48844222]
[['321', '5'], 515430259]
[['379', '152'], 515680250]
[['152', '2072'], 511698230]
[['17', '161'], 44633211]
[['253', '17'], 45907218]
[['152', '901'], 510786234]
[['1751', '2035'], 49237218]
[['18', '422'], 49435221]
[['590', '2019'], 48029220]
[['3437', '134'], 44509219]
[['1864', '1541'], 44756220]
[['1751', '2134'], 48049213]
[['333', '17'], 45899211]
[['4238', '3262'], 44898218]
[['152', '153'], 48757220]
[['17', '867'], 44449211]
[['234', '1980'], 45962224]
[['1751', '1035'], 49575212]
[['17', '3835'], 44736214]
[['152', '1980'], 4853617]
[['18', '4058'], 47913216]
[['18', '1612'], 47917213]
[['91', '153'], 515050228]
[['5', '650'], 510612221]
[['3553', '160'], 44620219]
[['5', '18'], 511825222]
[['91', '1463'], 514337215]
[['5', '106'], 49673221]
[['326', '1801'], 45243221]
[['5', '206'], 48035220]
[['85', '5'], 514684247]
[['5', '262'], 4808718]
[['5', '368'], 49537215]
[['1050', '978'], 44303221]
[['522', '152'], 512682238]
[['152', '513'], 48462211]
[['648', '1857'], 49645232]
[['17', '1050'], 44632213]
[['1980', '248'], 44587219]
[['17', '2029'], 44671213]
[['290', '152'], 513777246]
[['18', '134'], 4809016]
[['845', '18'], 512058235]
[['590', '1769'], 49001216]
[['648', '1044'], 510466235]
[['2332', '2226'], 45057224]
[['2067', '421'], 45331217]
[['648', '1135'], 4836019]
[['152', '1997'], 510231224]
[['5', '159'], 48139218]
[['235', '152'], 512040240]
[['648', '2821'], 48151214]
[['37', '2067'], 46932228]
[['1688', '1050'], 44527222]
[['376', '1774'], 44570219]
[['2093', '1545'], 44569219]
[['2145', '1978'], 45691219]
[['1980', '1806'], 44886215]
[['590', '312'], 49423217]
[['554', '51'], 44180217]
[['18', '241'], 48966215]
[['590', '2067'], 48836213]
[['689', '17'], 45342217]
[['930', '17'], 45145211]
[['4988', '1978'], 43984216]
[['17', '781'], 44718210]
[['91', '20'], 516711241]
[['152', '1709'], 48386216]
[['152', '400'], 510118226]
[['18', '2847'], 48161214]
[['312', '17'], 45991212]
[['3351', '657'], 44603218]
[['590', '12'], 511702240]
[['399', '1466'], 44104218]
[['376', '1978'], 44465211]
[['1166', '17'], 45125211]
[['648', '58'], 48517219]
[['152', '58'], 48346214]
[['152', '3145'], 48590216]
[['152', '2085'], 48341216]
[['4238', '2143'], 45080224]
[['1858', '1978'], 44078210]
[['1050', '351'], 44381219]
[['5', '1631'], 4796819]
[['18', '1034'], 49215223]
[['5', '1155'], 48031210]
[['648', '1134'], 48368210]
[['152', '452'], 511045232]
[['152', '786'], 48753211]
[['590', '1140'], 48647218]
[['590', '2251'], 4844119]
[['17', '1011'], 44685213]
[['648', '2050'], 48985228]
[['2243', '3155'], 44927221]
[['145', '590'], 513493253]
[['648', '1469'], 49978238]
[['1956', '17'], 48352217]
[['18', '1906'], 48425218]
[['152', '1011'], 48195213]
[['1050', '2019'], 44364219]
[['91', '270'], 514908222]
[['152', '573'], 511419225]
[['152', '1829'], 47984214]
[['1716', '1545'], 44888220]
[['2059', '1978'], 44579213]
[['17', '763'], 44516210]
[['1545', '1515'], 44289215]
[['1456', '1978'], 44310216]
[['871', '1155'], 44618220]
[['590', '3390'], 4826516]
[['839', '1978'], 43996214]
[['41', '17'], 47352218]
[['1544', '2041'], 44290217]
[['265', '590'], 512893235]
[['1535', '17'], 4509719]
[['18', '131'], 510207223]
[['152', '424'], 49911226]
[['152', '1044'], 510304221]
[['648', '424'], 510079234]
[['2300', '824'], 45249223]
[['17', '4060'], 44418213]
[['260', '5'], 513172240]
[['152', '41'], 510847233]
[['3473', '1050'], 44399219]
[['152', '585'], 48600212]
[['152', '363'], 510104230]
[['17', '2416'], 44500212]
[['1716', '1801'], 45168223]
[['1648', '17'], 45319223]
[['18', '525'], 49642222]
[['1801', '1515'], 44568219]
[['18', '1018'], 49677217]
[['2226', '161'], 44675214]
[['590', '2284'], 48668214]
[['18', '458'], 49065220]
[['152', '1466'], 47958214]
[['152', '3351'], 48526219]
[['240', '3351'], 45723223]
[['1545', '2134'], 44330218]
[['4068', '1978'], 44295217]
[['18', '257'], 48759215]
[['71', '1751'], 512525241]
[['3680', '134'], 44398220]
[['281', '1751'], 513549247]
[['1751', '234'], 49300213]
[['17', '1680'], 4484218]
[['1980', '1174'], 44921221]
[['1980', '3835'], 44886223]
[['18', '1101'], 510686229]
[['258', '1544'], 45475220]
[['590', '1436'], 48334212]
[['5', '221'], 49619217]
[['1980', '759'], 45087216]
[['5', '2377'], 47990212]
[['335', '3553'], 45153216]
[['5', '567'], 4794918]
[['5', '3680'], 4816217]
[['2952', '590'], 512770237]
[['5', '1118'], 4791515]
[['648', '355'], 48370220]
[['5', '445'], 48925210]
[['1751', '465'], 48837220]
[['330', '3553'], 46078223]
[['2067', '1050'], 45162221]
[['2143', '2226'], 45007221]
[['91', '1464'], 516479238]
[['17', '468'], 44538218]
[['1980', '2190'], 44896222]
[['18', '144'], 49970230]
[['91', '579'], 515436231]
[['590', '422'], 49398215]
[['1751', '248'], 4792419]
[['1751', '1149'], 49285212]
[['237', '590'], 512102229]
[['590', '1463'], 47966212]
[['1751', '455'], 511258222]
[['327', '17'], 4507319]
[['271', '1978'], 44124213]
[['1751', '1754'], 48774217]
[['1812', '1545'], 44517218]
[['1751', '496'], 510427229]
[['590', '507'], 48555216]
[['1559', '17'], 45293216]
[['1751', '885'], 49565222]
[['514', '1751'], 513267258]
[['1980', '1680'], 44994215]
[['18', '744'], 49030220]
[['1751', '1019'], 511245233]
[['648', '2026'], 49065225]
[['729', '1544'], 45134218]
[['648', '1035'], 49756231]
[['1817', '1135'], 44560221]
[['1751', '753'], 49221218]
[['1751', '837'], 49486219]
[['1751', '39'], 49783216]
[['18', '675'], 48356210]
[['590', '331'], 49790218]
[['44', '17'], 44999215]
[['134', '567'], 44187219]
[['590', '2826'], 49662223]
[['2226', '2136'], 44737217]
[['18', '3517'], 48756218]
[['2226', '657'], 44489216]
[['3390', '1050'], 44583222]
[['1644', '5'], 514487249]
[['152', '327'], 48573219]
[['2226', '2029'], 44709220]
[['91', '17'], 514664221]
[['491', '1751'], 513032245]
[['1564', '1155'], 44236221]
[['18', '564'], 48967214]
[['5', '658'], 48923211]
[['1570', '1631'], 44256219]
[['45', '590'], 512418237]
[['5', '3456'], 48422211]
[['1751', '1121'], 48579215]
[['590', '1605'], 47967216]
[['1868', '1531'], 44460218]
[['1751', '530'], 48492221]
[['1751', '3123'], 48193212]
[['590', '1868'], 48266215]
[['1808', '17'], 47200215]
[['5', '3820'], 48207214]
[['1751', '242'], 48312216]
[['1817', '1134'], 44570220]
[['1751', '3394'], 49554217]
[['934', '590'], 513445250]
[['648', '1693'], 48875227]
[['5', '857'], 48202218]
[['152', '1808'], 510702223]
[['2243', '1681'], 44659219]
[['590', '1515'], 4796019]
[['1751', '866'], 511677236]
[['1541', '1515'], 44255217]
[['590', '2134'], 48003210]
[['1751', '109'], 48649213]
[['1751', '139'], 49523213]
[['3351', '1174'], 44926218]
[['1751', '1451'], 47953212]
[['648', '579'], 49317225]
[['526', '1570'], 45138217]
[['1541', '2134'], 44298218]
[['1751', '1806'], 48212216]
[['3553', '1000'], 44641214]
[['648', '775'], 511332238]
[['1544', '1514'], 44340217]
[['18', '330'], 49611218]
[['564', '1544'], 45277220]
[['152', '526'], 48857217]
[['470', '1751'], 512059236]
[['2029', '1544'], 44465215]
[['1155', '1014'], 44174219]
[['1544', '629'], 44371219]
[['1071', '1544'], 46300222]
[['234', '1545'], 45578221]
[['17', '1806'], 4473616]
[['18', '1978'], 47884215]
[['1751', '2953'], 49397215]
[['1166', '1544'], 44910222]
[['590', '458'], 49026216]
[['5', '867'], 4794419]
[['5', '1077'], 49266226]
[['1751', '759'], 48417213]
[['1751', '2135'], 4795219]
[['5', '2019'], 48095210]
[['648', '330'], 49804231]
[['5', '371'], 49013212]
[['5', '3473'], 48128212]
[['1544', '927'], 44309216]
[['5', '1688'], 48259212]
[['5', '351'], 48108214]
[['1751', '1351'], 48243219]
[['358', '1751'], 512023231]
[['1751', '824'], 48266222]
[['1145', '161'], 44494222]
[['539', '1978'], 44394217]
[['91', '78'], 514880224]
[['1751', '1559'], 48775220]
[['1751', '997'], 48247215]
[['2168', '657'], 44101219]
[['270', '2243'], 45339223]
[['1751', '464'], 48963216]
[['1751', '1011'], 48169215]
[['152', '1631'], 47984210]
[['648', '242'], 48509219]
[['590', '1018'], 49620231]
[['17', '2159'], 4456817]
[['1710', '398'], 44120217]
[['18', '232'], 511252231]
[['152', '764'], 48548221]
[['1838', '18'], 512329253]
[['152', '520'], 510011227]
[['18', '1770'], 511078225]
[['1751', '1680'], 48326210]
[['158', '18'], 511864230]
[['237', '648'], 512341239]
[['774', '1978'], 4406619]
[['3553', '3603'], 44527212]
[['648', '307'], 49195229]
[['37', '4058'], 45977220]
[['648', '154'], 510296237]
[['421', '4058'], 44367218]
[['152', '458'], 49090225]
[['1751', '327'], 48555213]
[['492', '1751'], 512728238]
[['590', '4058'], 47875211]
[['3553', '1135'], 44615220]
[['1754', '1980'], 45447217]
[['399', '1631'], 44125219]
[['1806', '1545'], 44494220]
[['648', '382'], 510273235]
[['334', '3553'], 45743221]
[['1050', '1463'], 44297215]
[['1751', '2190'], 48230215]
[['2243', '2085'], 45067223]
[['4238', '1000'], 44804220]
[['18', '824'], 48270212]
[['5', '329'], 49485224]
[['590', '999'], 49141223]
[['17', '1941'], 44718211]
[['2163', '2847'], 44630220]
[['1751', '3835'], 48221215]
[['747', '18'], 515229256]
[['845', '590'], 512017233]
[['255', '1751'], 514232255]
[['2954', '1541'], 44376218]
[['762', '5'], 513955246]
[['155', '1751'], 517372245]
[['357', '1751'], 513097238]
[['5', '1464'], 510169230]
[['152', '4058'], 47949210]
[['3141', '1544'], 44681220]
[['1956', '5'], 511834228]
[['2024', '17'], 46676218]
[['18', '1052'], 510344227]
[['18', '2143'], 48447216]
[['590', '539'], 48289214]
[['361', '18'], 515990249]
[['590', '241'], 48922216]
[['131', '17'], 46735215]
[['152', '837'], 49502227]
[['1050', '1605'], 44297220]
[['91', '379'], 521938293]
[['152', '106'], 49683228]
[['3553', '1134'], 44624220]
[['18', '598'], 511242237]
[['18', '2298'], 48961210]
[['1524', '530'], 45275220]
[['18', '516'], 49093224]
[['421', '1456'], 44698219]
[['152', '262'], 48099213]
[['421', '839'], 44382219]
[['1751', '1978'], 4789718]
[['1801', '1806'], 44776221]
[['590', '2847'], 48121211]
[['5', '978'], 4803917]
[['109', '1545'], 44930218]
[['152', '2847'], 48188217]
[['1751', '1817'], 48240218]
[['590', '631'], 511260242]
[['152', '999'], 49222215]
[['590', '1034'], 49171224]
[['1535', '1868'], 45052224]
[['753', '17'], 45735218]
[['934', '648'], 513691253]
[['326', '3553'], 45146215]
[['246', '5'], 514520252]
[['18', '766'], 48520216]
[['632', '648'], 512519248]
[['18', '863'], 48509212]
[['1751', '510'], 48382214]
[['2190', '206'], 44434213]
[['160', '398'], 44223215]
[['118', '17'], 45950212]
[['18', '2190'], 48218221]
[['1121', '1545'], 44860220]
[['1751', '508'], 510426227]
[['86', '18'], 514664253]
[['648', '2134'], 48241221]
[['590', '1612'], 4787819]
[['152', '5101'], 48070213]
[['18', '335'], 48681216]
[['764', '1050'], 44809221]
[['1751', '292'], 510114227]
[['525', '17'], 46172212]
[['257', '17'], 45283211]
[['1751', '4060'], 47906211]
[['325', '1801'], 45273224]
[['590', '234'], 49251213]
[['18', '1864'], 48500216]
[['1709', '1544'], 44669219]
[['18', '1686'], 48363217]
[['2243', '376'], 45151223]
[['759', '1545'], 44694222]
[['1545', '2135'], 44231216]
[['1710', '206'], 44256218]
[['759', '1801'], 44975224]
[['5', '12'], 511777221]
[['1751', '729'], 48825217]
[['18', '1707'], 49646219]
[['5', '3390'], 48316211]
[['5', '1769'], 49046227]
[['18', '2025'], 47984220]
[['5', '1140'], 48704217]
[['265', '5'], 512932252]
[['2086', '1980'], 45262220]
[['2086', '4238'], 45221223]
